date,open,high,low,close,volume,marcap
2020-04-24,640.19,645.22,629.12,632.96,1781069738,233087533911480
2020-04-27,638.9,647.11,638.58,646.86,1718845651,238021426354776
2020-04-28,649.46,651.39,638.69,644.93,1770727311,237324919684448
2020-04-29,646.33,648.42,644.06,645.18,1686253660,237464993001678
2020-05-04,637.0,648.57,635.16,641.91,1279273919,236245972556141
2020-05-06,650.15,658.4,647.52,658.4,1506803206,242298856631906
2020-05-07,659.45,669.03,658.93,668.17,1744936974,245929086568090
2020-05-08,674.01,682.94,673.52,682.3,1683945287,251162127963181
2020-05-11,686.81,690.34,676.6,685.04,1538941850,252116820247388
2020-05-12,687.48,688.37,673.66,684.21,1486569858,251887582457666
2020-05-13,676.53,691.57,676.24,691.53,1510721806,253969090468104
2020-05-14,687.92,693.68,684.33,690.57,1572689405,253699212433587
2020-05-15,695.8,696.91,686.23,691.93,1360015022,254601166225382
2020-05-18,695.17,695.9,688.88,690.85,1470278618,254241536040340
2020-05-19,696.01,696.39,687.67,696.36,1819084997,256361306366522
2020-05-20,697.15,709.16,697.09,708.76,2068645159,260722663361861
2020-05-21,714.33,716.72,711.71,716.02,1993800798,263378591314049
2020-05-22,717.78,719.15,702.5,708.58,1696053428,260660795756584
2020-05-25,712.88,719.89,708.6,719.89,1603666460,264794260868980
2020-05-26,723.28,729.16,718.81,729.11,1554767947,268197171928379
2020-05-27,728.26,730.41,722.04,724.59,1571385984,266629833314572
2020-05-28,728.76,728.8,695.3,708.75,2097276801,260829222541212
2020-05-29,706.16,714.51,700.84,713.68,1472678588,262489491150160
2020-06-01,716.96,735.72,716.83,735.72,1275399532,270574394489720
2020-06-02,737.67,743.7,735.06,743.58,1464961256,274253647791854
2020-06-03,749.49,750.14,734.63,737.66,1482743643,272084302185968
2020-06-04,742.87,744.36,733.91,742.37,1305965359,273828409346018
2020-06-05,743.65,749.75,739.52,749.31,1125022729,276027410148199
2020-06-08,754.12,754.32,747.37,753.04,1325593883,277963922903614
2020-06-09,756.02,756.45,746.56,753.82,1532566129,278254924581486
2020-06-10,754.3,759.48,752.29,758.62,1577271882,280250042281570
2020-06-11,760.07,766.96,752.04,757.06,1452105458,279711253374558
2020-06-12,722.91,747.37,722.81,746.06,1324399825,275693170627774
2020-06-15,745.6,747.21,693.15,693.15,1470732690,256105100809004
2020-06-16,716.6,735.74,714.14,735.38,1320202220,270837275164427
2020-06-17,731.91,743.11,717.68,735.4,1408467690,271270293628374
2020-06-18,738.11,743.12,732.92,737.33,1243956090,272153590832893
2020-06-19,743.35,743.94,732.55,742.03,1529200115,274440983987982
2020-06-22,742.98,752.98,741.78,751.64,1336686240,278063201264343
2020-06-23,758.61,761.37,744.26,753.23,1584472642,279155470931867
2020-06-24,758.15,765.21,755.12,759.5,1333491336,281450477660148
2020-06-25,749.81,757.23,745.98,750.36,1362068902,277965658495348
2020-06-26,758.62,758.62,742.57,750.58,1522033594,278144001033545
2020-06-29,743.88,747.3,732.86,734.69,1347220000,272137619942336
2020-06-30,744.54,744.54,731.76,737.97,1638598248,273285565080667
2020-07-01,743.53,744.03,726.36,727.58,1184777323,269662310956897
2020-07-02,732.94,742.55,732.09,742.55,1155544385,275201178190719
2020-07-03,746.13,752.22,741.11,752.18,1285378847,279224713694335
2020-07-06,754.74,759.93,750.43,759.9,1142167783,282228831199949
2020-07-07,763.4,764.46,755.44,759.16,1290021016,282597936055501
2020-07-08,761.19,765.96,758.38,765.96,1306346231,283626666703050
2020-07-09,770.46,774.5,769.31,772.9,1465602850,286265524654509
2020-07-10,773.75,775.99,766.51,772.81,1332284345,286443593282677
2020-07-13,777.92,781.19,773.08,781.19,1395977765,289955018660195
2020-07-14,776.19,782.7,775.29,778.39,1635618753,289138577379961
2020-07-15,783.14,783.29,775.96,781.29,1527810704,290382638256614
2020-07-16,783.24,783.24,769.39,775.07,1631137865,288054482816058
2020-07-17,776.97,783.32,775.78,783.22,1365421261,290874354829833
2020-07-20,786.25,786.29,776.97,781.96,1399220868,290683030081282
2020-07-21,787.3,792.2,785.75,790.58,1500350945,293847532413471
2020-07-22,790.58,795.32,785.97,794.99,1476960212,295699183058717
2020-07-23,796.46,803.07,792.27,801.69,1384206023,295719448167150
2020-07-24,796.08,804.61,788.72,794.8,1455338205,293589630685837
2020-07-27,795.19,804.58,795.19,801.23,1293548736,296395850284599
2020-07-28,807.29,810.97,802.04,807.85,1547330215,298918047452087
2020-07-29,807.71,809.77,804.29,808.59,1181621506,299433926691035
2020-07-30,812.83,814.41,808.02,814.19,1301897880,301637228211747
2020-07-31,817.52,818.7,814.23,815.3,1357354629,303951763086638
2020-08-03,820.41,827.79,815.15,827.57,1522754148,308607793868019
2020-08-04,833.28,835.35,830.55,835.35,1509116541,311492401847718
2020-08-05,837.19,847.38,837.11,847.28,1521802094,316312310546645
2020-08-06,854.02,855.73,847.9,854.12,1498959838,318891872037496
2020-08-07,858.3,859.43,849.01,857.63,1397199527,320507965456862
2020-08-10,859.53,863.8,854.48,862.76,1464015119,322848851704705
2020-08-11,863.07,863.72,858.0,860.23,1532477407,322120086005506
2020-08-12,858.88,858.88,836.58,845.6,1674531224,316875295766191
2020-08-13,854.82,862.98,852.15,854.77,1811111238,323218790975472
2020-08-14,854.71,854.71,831.15,835.03,1732238253,316140847903004
2020-08-18,834.55,834.55,794.91,800.22,1897401079,303852984979660
2020-08-19,810.86,818.74,805.52,818.74,1601780980,311308564860357
2020-08-20,816.63,821.11,785.0,791.14,1813140955,300679365482901
2020-08-21,801.14,802.7,781.41,796.01,1658737136,302335894670751
2020-08-24,798.2,815.74,787.93,815.74,1521281540,309708752641242
2020-08-25,821.53,836.41,820.02,836.31,1605321337,317479077590074
2020-08-26,838.86,842.48,827.27,841.35,2152206828,319342491193477
2020-08-27,842.38,842.83,832.74,836.4,2951684093,317502632627264
2020-08-28,841.76,850.38,837.86,841.3,2111380251,319399051714396
2020-08-31,847.97,852.54,839.63,848.24,1890066384,322427182130296
2020-09-01,850.58,854.22,847.53,853.37,1843909656,324374410245305
2020-09-02,859.58,866.87,858.23,866.74,1843232410,329509234445006
2020-09-03,871.02,874.16,869.84,874.13,1763488562,332407173304438
2020-09-04,841.37,866.9,841.37,866.04,1730687456,329352561238170
2020-09-07,872.03,879.36,864.39,878.88,1884731635,334262941381201
2020-09-08,884.72,887.01,874.31,878.29,2517936267,333947635918970
2020-09-09,864.91,877.67,864.17,869.47,2367815600,330792229296867
2020-09-10,881.12,884.3,874.77,884.3,1990691642,341586680390987
2020-09-11,881.23,888.44,877.58,888.44,1994166155,343176240753738
2020-09-14,894.38,894.8,886.48,894.17,1699498499,345578327210490
2020-09-15,898.63,899.64,893.24,899.46,2098772869,347286394902148
2020-09-16,901.75,905.56,891.99,896.28,2410950958,346431900577334
2020-09-17,897.88,898.43,883.5,885.18,2286208575,342165649898536
2020-09-18,889.47,892.39,878.78,888.88,1768419897,343792634700892
2020-09-21,889.94,892.34,859.4,866.99,1965201109,335595334631637
2020-09-22,867.72,867.89,838.13,842.72,1973655610,326397280358627
2020-09-23,855.57,856.14,821.89,843.45,2246112604,326789815264100
2020-09-24,825.74,833.04,804.28,806.95,2196877554,312855988837733
2020-09-25,817.95,820.74,799.53,808.28,2212037146,313297467776482
2020-09-28,820.72,836.15,819.86,835.91,1938337187,323925942792849
2020-09-29,844.69,848.59,839.68,848.15,2084774071,328737556831502
2020-10-05,848.67,858.82,843.06,858.39,1675260522,332735297891713
2020-10-06,863.74,866.67,855.65,862.58,1981912495,334539907656227
2020-10-07,856.7,869.69,856.66,869.66,2013038584,337583712704180
2020-10-08,875.12,875.59,867.63,871.62,1994293780,338661105978556
2020-10-12,875.25,875.25,868.01,873.5,2009372661,339021906210366
2020-10-13,878.15,878.15,865.95,871.92,2277904281,338430534770178
2020-10-14,873.04,875.02,859.88,861.48,2373269157,334550903603476
2020-10-15,861.37,861.37,833.55,844.44,2238669254,328155187061264
2020-10-16,845.63,849.2,822.58,833.84,2275827730,324013185437601
2020-10-19,836.83,838.63,821.5,822.25,1701656424,319817488099764
2020-10-20,816.16,825.96,803.24,824.65,1664943968,320969248161526
2020-10-21,827.35,830.95,819.66,830.67,1492449767,323449840723502
2020-10-22,826.71,826.71,812.7,812.7,1734931881,316737110306542
2020-10-23,817.7,817.7,804.75,807.98,1613364042,314966299108851
2020-10-26,808.06,808.06,776.7,778.02,1634353781,303350650289887
2020-10-27,771.84,794.04,766.96,783.73,2056533903,305590127162085
2020-10-28,784.88,806.2,784.88,806.2,2049765027,314532559648375
2020-10-29,791.02,814.16,791.02,813.93,1942544826,317270556284783
2020-10-30,814.16,814.59,791.3,792.65,1880463332,309289392479541
2020-11-02,796.46,805.92,789.85,802.95,1537119962,313355465592139
2020-11-03,810.01,821.28,810.01,818.46,1672273900,320035935003544
2020-11-04,826.04,828.89,814.76,826.97,1804688626,323327674558939
2020-11-05,833.37,845.81,831.78,844.8,1660809740,330313259670443
2020-11-06,849.18,849.39,832.27,836.78,1923198756,327536568247327
2020-11-09,845.81,851.21,845.17,851.21,1735445076,333140278598057
2020-11-10,844.22,844.22,835.27,840.79,1815647411,329059123341736
2020-11-11,840.89,842.76,829.53,839.9,2281172072,328432620617222
2020-11-12,844.64,846.87,835.95,840.08,2068886438,328523167447655
2020-11-13,837.28,839.54,826.17,839.14,1878625510,328357813196633
2020-11-16,843.49,849.8,841.6,847.33,1619880173,331576034102507
2020-11-17,846.55,846.55,836.0,839.47,1789493228,328957751501870
2020-11-18,842.55,852.27,840.43,851.74,2330367048,334104731554859
2020-11-19,851.68,860.99,849.72,859.94,2249200505,337226659089998
2020-11-20,863.07,870.78,861.29,870.18,2148981921,342172155909942
2020-11-23,872.22,875.26,868.6,873.29,2118835981,343359670857658
2020-11-24,876.65,876.89,868.89,872.1,3185108496,343063375713436
2020-11-25,877.35,878.76,855.28,865.12,2494367783,340769656448342
2020-11-26,868.6,875.26,861.05,874.53,1917340219,344984852565356
2020-11-27,876.37,886.2,875.45,885.56,1829517005,349517656218602
2020-11-30,890.65,891.53,885.65,886.11,1738037033,349878362036610
2020-12-01,889.53,892.22,883.24,891.29,2133268235,352059819129442
2020-12-02,894.94,899.87,891.61,899.34,1890607381,355729099214863
2020-12-03,901.61,907.72,900.09,907.61,2361180563,359010281832876
2020-12-04,909.99,914.27,908.24,913.76,2167590114,361579274457035
2020-12-07,914.15,927.35,910.36,926.88,2240526628,366928818634212
2020-12-08,927.69,933.14,906.31,906.84,2601247446,358900481894265
2020-12-09,908.05,917.21,904.45,913.81,2695657558,361967964595158
2020-12-10,913.02,922.13,905.76,921.7,2666888165,365460909381638
2020-12-11,925.3,929.23,923.39,928.44,1913758653,368341552823298
2020-12-14,930.78,935.9,924.52,929.54,1610591744,369095208364118
2020-12-15,930.73,934.3,921.27,931.27,2100826277,369949155726159
2020-12-16,932.41,941.45,932.41,939.65,1998312721,373325658996791
2020-12-17,938.88,948.43,938.88,944.04,2650705919,375215635852649
2020-12-18,945.81,948.59,942.46,947.24,2114839283,376636182298777
2020-12-21,948.64,954.34,940.98,953.58,1926451056,379532019557436
2020-12-22,953.48,953.48,928.51,928.73,1856455546,370417453416453
2020-12-23,932.25,938.91,918.44,923.17,1924137383,368990490176716
2020-12-24,924.34,933.39,920.53,928.68,1724765857,371285191286270
2020-12-28,930.07,937.76,923.96,927.0,1642275265,370820564030624
2020-12-29,928.58,957.48,928.58,957.41,1510814119,381194852318890
2020-12-30,957.38,971.04,955.38,968.42,1638729235,385582620024419
2021-01-04,968.86,977.62,960.52,977.62,1697123287,389065995135020
2021-01-05,976.43,985.76,965.53,985.76,1808188609,391948561343148
2021-01-06,987.25,990.88,977.37,981.39,1980415660,390292104174552
2021-01-07,983.28,993.91,982.27,988.86,2256784798,393044712397583
2021-01-08,990.7,995.22,978.12,987.79,2557365931,393016718764822
2021-01-11,988.38,993.2,953.36,976.63,2201087113,388709158840849
2021-01-12,977.14,982.46,956.72,973.72,1741983615,387975469314251
2021-01-13,974.14,982.66,972.1,979.13,1635160538,389900531656255
2021-01-14,979.1,980.29,973.63,980.29,1736166508,390258095416319
2021-01-15,981.72,982.31,963.09,964.44,1844766395,384165117957820
2021-01-18,963.18,967.05,940.11,944.67,2040501391,376489396513436
2021-01-19,945.33,962.14,936.93,957.75,2107756060,381601683194685
2021-01-20,959.52,978.88,959.52,977.66,2441708683,389715588171039
2021-01-21,979.82,984.98,975.62,981.4,1995071158,391719846279938
2021-01-22,982.2,984.67,975.05,979.98,2288183346,392789001939249
2021-01-25,981.05,999.64,981.05,999.3,1850119233,400496596683655
2021-01-26,1000.0,1007.52,989.03,994.0,2651486050,398475654653447
2021-01-27,996.42,1000.75,984.37,985.92,2857961966,395807997983747
2021-01-28,980.7,980.7,957.17,961.23,1951603292,386191348324985
2021-01-29,963.58,970.95,918.68,928.73,2190876596,373691858148363
2021-02-01,927.92,957.26,918.92,956.92,1546510024,383852379055594
2021-02-02,958.85,972.35,953.72,963.81,1957391693,386610425371649
2021-02-03,965.99,970.85,958.47,970.69,1912432035,389885989651896
2021-02-04,970.93,970.95,958.05,964.58,2164705215,387517289425539
2021-02-05,965.61,970.6,961.26,967.42,1988200753,388912076402899
2021-02-08,966.94,968.03,956.93,960.78,2128325793,386388134694390
2021-02-09,961.31,966.22,957.69,957.85,3198991739,385254075945136
2021-02-10,958.45,964.66,951.21,964.31,2806752142,388165994006552
2021-02-15,965.83,982.78,965.83,981.97,3028376072,395295971775420
2021-02-16,982.81,987.89,974.3,977.74,2985480993,393679329335145
2021-02-17,977.93,979.9,970.55,979.77,5067754544,394436144128262
2021-02-18,980.01,981.83,967.42,967.42,4408951407,389666391103170
2021-02-19,967.65,968.92,944.74,965.11,4388461298,388856406467420
2021-02-22,965.55,969.96,953.48,954.29,2731249440,384951310602166
2021-02-23,952.23,952.23,934.35,936.6,3388331684,377978844331845
2021-02-24,936.8,944.71,906.31,906.31,3622292087,367568379814534
2021-02-25,910.15,936.94,910.15,936.21,2445198430,379987785639181
2021-02-26,930.54,930.54,904.18,913.94,2642759545,371466543251172
2021-03-02,919.17,936.61,914.49,923.17,2959663360,374761728785017
2021-03-03,922.52,930.86,920.07,930.8,3392814631,377728532829665
2021-03-04,929.09,929.09,916.75,926.2,2448986924,375878532596092
2021-03-05,923.32,924.42,907.41,923.48,2167990446,374836333465674
2021-03-08,925.19,931.14,904.62,904.77,3318912036,367276289920824
2021-03-09,904.04,904.04,877.73,896.36,3506189834,363976850953458
2021-03-10,900.19,911.04,890.07,890.07,2879346024,361305227194353
2021-03-11,890.97,908.01,890.97,908.01,2424907434,369291141596873
2021-03-12,910.41,925.9,910.41,925.49,2856192772,376937995497048
2021-03-15,926.04,929.69,921.71,926.9,2341585237,374910568269933
2021-03-16,928.17,941.0,928.17,940.65,3365161890,381805863582235
2021-03-17,941.2,943.78,935.11,943.78,2756482451,382735307810819
2021-03-18,945.11,953.1,945.11,949.83,2062909604,385169771506175
2021-03-19,946.61,953.06,935.27,952.11,1664272944,386433770456718
2021-03-22,953.04,957.52,948.77,955.38,1777228197,387718070775718
2021-03-23,956.1,962.65,945.97,946.31,2041533917,384442003801071
2021-03-24,946.23,954.2,939.19,953.82,1729386492,386868063841943
2021-03-25,953.26,955.24,948.34,954.99,1751078877,387311921085308
2021-03-26,955.68,959.46,951.13,956.7,2125124532,388051677647507
2021-03-29,956.88,961.73,952.22,954.1,2388776081,386977420485060
2021-03-30,954.54,959.88,954.54,958.06,2027304695,388660278311558
2021-03-31,958.38,961.02,954.17,956.17,1854442291,388147690314283
2021-04-01,956.87,965.81,954.93,965.78,2007569734,394771352585303
2021-04-02,967.56,971.17,966.34,970.09,2331145002,396697734570566
2021-04-05,971.04,973.57,966.52,969.77,1927322026,396773128894474
2021-04-06,971.11,974.14,964.62,968.63,2413259358,396257628693703
2021-04-07,969.3,974.11,968.35,973.22,2044987278,398349530804879
2021-04-08,974.14,982.04,969.53,982.02,1909598759,401896476660266
2021-04-09,983.4,991.17,983.4,989.39,1593414936,405099551452819
2021-04-12,992.31,1000.78,990.32,1000.65,1910152776,411115361023712
2021-04-13,1001.0,1010.8,1001.0,1010.37,3655477351,415390067415364
2021-04-14,1011.35,1016.06,1009.34,1014.42,3177259828,417153328275534
2021-04-15,1014.34,1014.72,1008.8,1013.9,2618274064,417077084368359
2021-04-16,1015.71,1022.36,1014.4,1021.62,2070393809,420677460835311
2021-04-19,1022.06,1032.64,1020.58,1029.46,2005256990,423343134725197
2021-04-20,1029.18,1031.9,1025.48,1031.88,1768976339,424474314927600
2021-04-21,1031.26,1031.26,1019.59,1022.22,2887741660,420953717156715
2021-04-22,1023.65,1029.8,1023.43,1025.71,4090170279,422945269881904
2021-04-23,1024.29,1029.79,1018.87,1026.82,4099784415,421550876803695
2021-04-26,1027.4,1030.6,1025.73,1030.06,2927454731,423108000635792
2021-04-27,1030.29,1031.95,1019.81,1021.01,3413757092,419685854453869
2021-04-28,1021.13,1021.13,995.96,998.27,3244383442,411061833412744
2021-04-29,999.01,1004.57,983.73,990.69,1931273721,408351811829639
2021-04-30,991.08,995.74,975.66,983.45,1467201921,405736743776629
2021-05-03,982.97,986.2,961.3,961.81,1463943555,396831733638339
2021-05-04,961.32,967.68,944.15,967.2,1548789401,398772703896844
2021-05-06,966.62,971.65,961.16,969.99,1144812274,399981476935046
2021-05-07,970.96,981.04,970.96,978.3,1268171627,403331514284598
2021-05-10,979.38,993.06,979.38,992.8,1321822328,409442843856119
2021-05-11,991.41,991.41,974.1,978.61,1413548300,403655764953011
2021-05-12,978.27,979.99,958.57,967.1,1973033508,398888551390249
2021-05-13,963.31,965.27,948.04,951.77,1445729955,392640700628032
2021-05-14,953.91,967.18,953.91,966.72,1563428973,398933318009256
2021-05-17,968.02,973.35,958.64,962.5,1458831318,397767111649832
2021-05-18,962.83,969.79,959.98,969.1,1422393325,400500532174965
2021-05-20,968.35,971.62,962.78,971.13,1531653535,403740754781293
2021-05-21,972.3,979.37,965.55,965.63,1533585027,401618335153906
2021-05-24,965.23,965.23,948.37,948.37,1540416884,394522746128492
2021-05-25,949.78,963.4,949.78,962.07,1681868216,400299188194730
2021-05-26,962.69,967.49,962.69,966.06,1939819737,402405441395329
2021-05-27,967.01,974.29,960.64,974.08,1846140294,405770135577068
2021-05-28,974.55,979.59,973.76,977.46,1577407642,407091956786306
2021-05-31,979.0,983.41,979.0,981.78,1639881268,408938575016279
2021-06-01,982.25,984.61,979.13,984.59,1779134671,410198729530081
2021-06-02,985.5,986.0,977.74,981.1,1608837586,408626969774157
2021-06-03,981.52,992.01,981.52,990.19,1704638309,412623714616328
2021-06-04,990.16,990.16,983.02,987.58,2145264098,411626501939352
2021-06-07,989.16,993.06,982.14,985.86,1954562972,410940950546112
2021-06-08,986.43,988.35,982.75,986.12,1870820092,411012620425734
2021-06-09,986.59,989.15,978.79,978.79,1687026003,407968255243612
2021-06-10,979.52,993.08,979.47,987.77,1822081867,411720368833280
2021-06-11,989.39,993.9,989.15,991.13,1548048245,413452800863739
2021-06-14,992.8,998.85,991.93,997.41,1410029915,416060123492539
2021-06-15,998.05,999.53,993.64,997.37,1643386486,415922787479071
2021-06-16,997.68,1000.43,995.35,998.49,1435443567,416454471929237
2021-06-17,998.27,1004.7,994.76,1003.72,1879605156,418787424540406
2021-06-18,1004.57,1016.33,1004.57,1015.88,1849423450,423922152780844
2021-06-21,1014.59,1014.59,1006.83,1010.99,1506150987,421945247103062
2021-06-22,1012.01,1016.7,1008.11,1011.56,1611178252,422123177352320
2021-06-23,1012.78,1020.85,1012.78,1016.46,1861225824,424693629699365
2021-06-24,1017.11,1019.35,1010.18,1012.62,1862769084,423111351428983
2021-06-25,1013.97,1018.98,1011.31,1012.13,1340335001,423253943120004
2021-06-28,1013.47,1018.76,1013.47,1017.91,1587502357,425676140763402
2021-06-29,1019.64,1026.83,1019.28,1022.52,2061941918,427689302215526
2021-06-30,1023.74,1030.94,1023.74,1029.96,2086090133,430852268750372
2021-07-01,1030.48,1036.47,1028.48,1035.64,1686829722,433343011836407
2021-07-02,1036.28,1038.54,1033.94,1038.18,1685412039,434367744576722
2021-07-05,1039.79,1048.16,1039.79,1047.33,1743060742,438133554796721
2021-07-06,1047.6,1049.24,1043.51,1044.96,1964143239,436408555236986
2021-07-07,1045.0,1050.31,1042.42,1047.36,1692983960,437764656273515
2021-07-08,1047.96,1049.95,1028.14,1034.48,1869433462,432462660464132
2021-07-09,1031.78,1031.78,1013.91,1028.93,2188638702,430338424020886
2021-07-12,1030.36,1037.01,1030.36,1034.64,1716579256,432781974597761
2021-07-13,1035.68,1044.64,1035.68,1043.31,1706838384,436637530493466
2021-07-14,1043.5,1045.45,1038.68,1044.98,1714355799,437311499321458
2021-07-15,1046.57,1055.82,1046.57,1054.31,2057346426,441302326422663
2021-07-16,1053.85,1053.95,1044.7,1051.98,1728614265,439277850957363
2021-07-19,1049.51,1051.45,1046.9,1049.83,1404708503,438254882904271
2021-07-20,1040.99,1049.2,1036.14,1043.64,1645090439,435763960794600
2021-07-21,1051.73,1051.95,1041.44,1042.03,1322431057,435136915674887
2021-07-22,1046.51,1051.94,1046.51,1050.25,1623555413,438722951266277
2021-07-23,1053.01,1059.18,1053.01,1055.5,1387871291,441045046066939
2021-07-26,1059.91,1060.21,1045.27,1047.63,1267942889,437943873263120
2021-07-27,1050.87,1053.46,1045.66,1046.55,1550178367,438069645140399
2021-07-28,1043.19,1048.78,1030.04,1035.68,1421011305,433789919954429
2021-07-29,1040.45,1044.79,1039.26,1044.13,1206053845,436016220558679
2021-07-30,1044.28,1044.36,1029.19,1031.14,1339556449,431002824833462
2021-08-02,1033.17,1038.49,1029.26,1037.8,1202119976,433576142634198
2021-08-03,1038.91,1041.76,1029.05,1036.11,1504475073,432870713562794
2021-08-04,1038.96,1047.93,1035.98,1047.93,1485459389,437927097386031
2021-08-05,1050.45,1060.14,1050.32,1059.54,1374783413,442746097426831
2021-08-06,1061.32,1062.03,1055.64,1059.8,1346819616,442943362567919
2021-08-09,1059.29,1061.78,1054.58,1060.0,1352833724,443085977787914
2021-08-10,1060.9,1060.9,1048.98,1052.07,1689404454,439963433806927
2021-08-11,1050.48,1057.03,1048.7,1051.92,1308328199,440941647898410
2021-08-12,1054.16,1058.41,1052.21,1054.09,1089521907,441879392583593
2021-08-13,1054.28,1054.46,1024.48,1040.78,1372315163,436624809366874
2021-08-17,1039.66,1039.66,1009.21,1011.05,1176479166,424665454367757
2021-08-18,1006.8,1022.09,999.26,1021.08,1095404874,428808322933653
2021-08-19,1013.93,1022.77,991.13,991.15,1401855005,416692695265248
2021-08-20,997.02,1000.67,964.02,967.9,1266099067,408591996539144
2021-08-23,977.87,996.23,969.48,993.18,993511266,419217755555069
2021-08-24,1002.19,1015.09,1000.72,1013.18,1326076918,427039371777845
2021-08-25,1017.96,1017.96,1006.98,1017.78,1225841208,429489097888340
2021-08-26,1020.85,1026.26,1015.91,1020.44,1081654384,430319914198000
2021-08-27,1017.36,1027.26,1014.1,1023.51,1298908156,431572258752024
2021-08-30,1030.65,1035.77,1027.84,1031.84,1178120943,435388315979671
2021-08-31,1032.77,1038.33,1026.36,1038.33,1243473897,438022823462682
2021-09-01,1038.09,1046.0,1035.09,1045.98,1145478500,440812884706616
2021-09-02,1048.15,1048.2,1042.36,1047.19,1292476797,441259857358480
2021-09-03,1049.81,1054.53,1047.12,1053.85,1435361402,444098819986813
2021-09-06,1056.3,1056.3,1049.27,1052.96,1331555858,444024963370838
2021-09-07,1054.03,1054.76,1049.8,1054.43,1568516031,444754596676937
2021-09-08,1053.46,1053.46,1037.22,1037.22,1479336261,437821726277239
2021-09-09,1033.97,1042.04,1027.64,1034.62,1414153405,436799116498971
2021-09-10,1035.86,1039.73,1026.97,1037.91,1378379001,438788954150453
2021-09-13,1036.86,1037.5,1023.98,1026.34,1261320042,433474434881504
2021-09-14,1029.57,1038.94,1028.4,1037.74,1157085076,438236418448785
2021-09-15,1039.57,1044.26,1038.8,1042.79,1438562152,440310242042624
2021-09-16,1047.85,1048.37,1037.72,1039.43,1131795685,438749514615599
2021-09-17,1040.73,1046.13,1033.69,1046.12,1160928052,441460079778840
2021-09-23,1040.38,1043.58,1036.25,1036.26,968174945,437574971088129
2021-09-24,1040.43,1045.21,1034.8,1037.03,1306783503,438342789829077
2021-09-27,1037.21,1039.63,1031.93,1034.82,1045959758,438030979698356
2021-09-28,1034.04,1034.07,1012.51,1012.51,1396083037,428895986394031
2021-09-29,994.61,1004.85,989.07,1001.46,1313134191,424692994271143
2021-09-30,1001.92,1010.03,999.58,1003.27,1290217375,425618382401229
2021-10-01,998.7,1002.68,982.26,983.2,1371271438,416951983881276
2021-10-05,974.24,974.24,950.09,955.37,1346265019,405150027566390
2021-10-06,962.62,967.67,922.36,922.36,1651916244,392727529211677
2021-10-07,932.65,953.48,932.32,953.43,1353557216,406545805846351
2021-10-08,959.81,961.72,948.02,953.11,1339875035,406605402466677
2021-10-12,951.12,951.12,936.95,940.15,1142383534,401105990838963
2021-10-13,939.4,954.63,939.28,953.47,1049502909,406746302690497
2021-10-14,960.58,983.63,960.52,983.43,1191419853,419563013621520
2021-10-15,990.24,992.16,981.83,990.54,1365015404,422904129256407
2021-10-18,992.57,997.92,985.14,993.86,1188921086,424330514996207
2021-10-19,997.57,1005.35,997.1,1005.35,1375183920,429310538619943
2021-10-20,1009.11,1011.55,1001.1,1001.62,1552193249,427826189364811
2021-10-21,1003.48,1004.61,992.04,993.7,1559956716,424749090561410
2021-10-22,992.22,1000.15,989.43,995.07,1161757809,425781067107259
2021-10-25,994.75,995.39,986.55,994.31,1061836072,425437548603624
2021-10-26,1000.32,1011.76,1000.29,1011.76,1330616766,432990292153404
2021-10-27,1012.91,1013.17,1006.03,1008.95,1273224675,431939999325316
2021-10-28,1008.93,1011.5,999.59,1000.13,1311944369,428184000016564
2021-10-29,1004.91,1005.19,991.03,992.33,1318558678,425205954505588
2021-11-01,995.56,1001.25,994.28,998.57,1173729999,429084558556825
2021-11-02,1000.96,1012.2,1000.96,1009.44,1399930759,433942487239632
2021-11-03,1011.2,1013.68,1003.66,1005.0,1099571601,432055399313600
2021-11-04,1012.62,1015.72,995.73,1001.43,1227813093,430353454538720
2021-11-05,1006.04,1006.04,995.35,1001.35,1253704592,430421532035926
2021-11-08,999.08,1003.18,988.36,1002.5,1254164590,430895728191855
2021-11-09,1002.51,1010.79,1002.51,1008.68,1245497354,433588443941298
2021-11-10,1006.59,1006.9,983.82,987.75,1476502817,425780255167798
2021-11-11,981.42,994.69,979.68,992.65,1108639885,427847548553403
2021-11-12,999.29,1009.15,998.14,1009.07,856017580,435405394416065
2021-11-15,1016.35,1029.07,1016.16,1029.03,932602849,444075252174115
2021-11-16,1029.35,1035.98,1027.07,1035.46,995271359,446578961130180
2021-11-17,1039.36,1039.36,1028.02,1031.26,1410240728,445377127450418
2021-11-18,1033.16,1034.51,1018.13,1032.77,1467430336,446203604074411
2021-11-19,1032.07,1042.4,1029.54,1041.92,1268957422,450938406584796
2021-11-22,1043.55,1045.36,1023.13,1032.31,1320324223,447133257664301
2021-11-23,1024.33,1029.08,1012.95,1013.72,1037747986,439265359557293
2021-11-24,1015.23,1021.13,1003.19,1020.13,1023600040,442042985564224
2021-11-25,1023.41,1025.9,1015.62,1015.66,1097455962,439680919576126
2021-11-26,1017.9,1021.15,999.4,1005.89,1239981144,435589065367490
2021-11-29,986.64,1002.79,980.26,992.34,1347690421,429666318680950
2021-11-30,1003.04,1004.83,960.84,965.63,1356752020,418808272904352
2021-12-01,969.9,977.73,949.86,977.15,1079797538,423861519579088
2021-12-02,967.34,978.16,961.98,977.43,1091537350,423999641982597
2021-12-03,981.65,998.49,977.91,998.47,1211827400,433213610767510
